GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,1B_Name,1B_Id,2B_Name,2B_Id,3B_Name,3B_Id,SS_Name,SS_Id,LF_Name,LF_Id,CF_Name,CF_Id,RF_Name,RF_Id,FHC
f9119c1f-3030-46f5-b47f-a77ffe9c6920,1,0060ec30-3826-11f0-9009-9f3df2c3151d,c3a9f5d4-be49-4749-b1bd-89a18050b435,2025-05-23,18:33:45.14,2025-05-23,22:33:45.14,2025-05-23T18:33:45.1472384-04:00,2025-05-23T22:33:45.1472384Z,HAG_FLY,SMD,FoulBallNotFieldable,Undefined,NoShift,77.3029,53.92062,144.62675,32.75333,82.15362,-61.83944,134.60795,-41.19945,283.48615,-144.37957,333.18133,-11.23013,277.69946,129.57595,"Campagna, Joe",690523,"Mattis, Gary",669013,"Tovalin, Osvaldo",694976,"Robinson, Errol",642021,"Kwitzer, Chris",807177,"Lujano, Jesus",665708,"Williams, Miles",592864,true
f9119c1f-3030-46f5-b47f-a77ffe9c6920,2,0acc28b0-3826-11f0-9009-9f3df2c3151d,f73df6f3-47d0-40b5-bcbb-3cc56211b1dd,2025-05-23,18:34:02.41,2025-05-23,22:34:02.41,2025-05-23T18:34:02.4169472-04:00,2025-05-23T22:34:02.4169472Z,HAG_FLY,SMD,BallCalled,Undefined,NoShift,85.18309,61.34146,144.39183,38.22496,86.64069,-65.98714,137.17717,-41.47081,287.29892,-145.50593,331.81136,-10.64206,271.31988,128.30587,"Campagna, Joe",690523,"Mattis, Gary",669013,"Tovalin, Osvaldo",694976,"Robinson, Errol",642021,"Kwitzer, Chris",807177,"Lujano, Jesus",665708,"Williams, Miles",592864,true
f9119c1f-3030-46f5-b47f-a77ffe9c6920,3,122431c0-3826-11f0-9009-9f3df2c3151d,5167e7e8-300d-4985-a846-545655b1af4c,2025-05-23,18:34:14.72,2025-05-23,22:34:14.72,2025-05-23T18:34:14.7285504-04:00,2025-05-23T22:34:14.7285504Z,HAG_FLY,SMD,FoulBallFieldable,Undefined,NoShift,86.43801,62.815,145.95404,36.49727,90.31853,-67.82724,137.27272,-40.62097,289.38641,-146.24431,330.61971,-9.65016,269.99924,133.83081,"Campagna, Joe",690523,"Mattis, Gary",669013,"Tovalin, Osvaldo",694976,"Robinson, Errol",642021,"Kwitzer, Chris",807177,"Lujano, Jesus",665708,"Williams, Miles",592864,true
f9119c1f-3030-46f5-b47f-a77ffe9c6920,4,2b7620c0-3826-11f0-9009-9f3df2c3151d,d678eadd-76a2-4c32-904b-12a83f803ccf,2025-05-23,18:34:57.39,2025-05-23,22:34:57.39,2025-05-23T18:34:57.3932032-04:00,2025-05-23T22:34:57.3932032Z,HAG_FLY,SMD,BallCalled,Undefined,NoShift,92.23718,65.35578,142.33059,37.97807,89.37687,-69.89314,137.63664,-40.28866,282.00102,-146.55272,325.44631,-10.1777,271.47628,128.25919,"Campagna, Joe",690523,"Mattis, Gary",669013,"Tovalin, Osvaldo",694976,"Robinson, Errol",642021,"Kwitzer, Chris",807177,"Lujano, Jesus",665708,"Williams, Miles",592864,true
f9119c1f-3030-46f5-b47f-a77ffe9c6920,5,3452f510-3826-11f0-9009-9f3df2c3151d,d897465a-d18b-40de-9302-42cabc13d3c5,2025-05-23,18:35:12.02,2025-05-23,22:35:12.02,2025-05-23T18:35:12.0284672-04:00,2025-05-23T22:35:12.0284672Z,HAG_FLY,SMD,FoulBallNotFieldable,Undefined,NoShift,93.69284,65.4624,143.51001,38.39466,88.95106,-68.95161,139.23053,-40.71126,282.86155,-145.30431,326.99555,-10.23343,264.45754,133.27174,"Campagna, Joe",690523,"Mattis, Gary",669013,"Tovalin, Osvaldo",694976,"Robinson, Errol",642021,"Kwitzer, Chris",807177,"Lujano, Jesus",665708,"Williams, Miles",592864,true
f9119c1f-3030-46f5-b47f-a77ffe9c6920,6,41649970-3826-11f0-9009-9f3df2c3151d,db824f79-99be-400c-9adb-d0e9f297204b,2025-05-23,18:35:34.20,2025-05-23,22:35:34.20,2025-05-23T18:35:34.2099968-04:00,2025-05-23T22:35:34.2099968Z,HAG_FLY,SMD,BallCalled,Undefined,NoShift,90.75489,63.92181,144.59546,38.1793,91.86314,-70.34417,138.41562,-40.53273,283.72957,-146.31844,324.51917,-9.51094,265.61214,134.65783,"Campagna, Joe",690523,"Mattis, Gary",669013,"Tovalin, Osvaldo",694976,"Robinson, Errol",642021,"Kwitzer, Chris",807177,"Lujano, Jesus",665708,"Williams, Miles",592864,true
f9119c1f-3030-46f5-b47f-a77ffe9c6920,7,4ad633b0-3826-11f0-9009-9f3df2c3151d,166ff28e-198d-4759-97bd-cd1335dd68ea,2025-05-23,18:35:49.99,2025-05-23,22:35:49.99,2025-05-23T18:35:49.9901440-04:00,2025-05-23T22:35:49.9901440Z,HAG_FLY,SMD,BallCalled,Undefined,NoShift,93.04152,65.90092,145.95697,36.11902,90.64595,-69.27039,137.52541,-39.79336,282.52971,-145.33463,326.29569,-9.29467,266.27808,134.96474,"Campagna, Joe",690523,"Mattis, Gary",669013,"Tovalin, Osvaldo",694976,"Robinson, Errol",642021,"Kwitzer, Chris",807177,"Lujano, Jesus",665708,"Williams, Miles",592864,true
f9119c1f-3030-46f5-b47f-a77ffe9c6920,8,6fef1ea0-3826-11f0-9009-9f3df2c3151d,f3f6b24a-381e-468b-b8d7-b80dc2a0ffb7,2025-05-23,18:36:52.14,2025-05-23,22:36:52.14,2025-05-23T18:36:52.1438208-04:00,2025-05-23T22:36:52.1438208Z,HAG_FLY,SMD,StrikeCalled,Undefined,NoShift,62.76133,58.64009,142.18743,34.95908,74.93488,-48.50187,138.9721,-16.0069,280.50043,-142.13622,332.92481,-8.97733,279.78755,139.73258,"Campagna, Joe",690523,"Mattis, Gary",669013,"Tovalin, Osvaldo",694976,"Robinson, Errol",642021,"Kwitzer, Chris",807177,"Lujano, Jesus",665708,"Williams, Miles",592864,true
f9119c1f-3030-46f5-b47f-a77ffe9c6920,9,7c405930-3826-11f0-9009-9f3df2c3151d,c7e9e742-a391-49e5-83c5-a517a95d4a54,2025-05-23,18:37:12.81,2025-05-23,22:37:12.81,2025-05-23T18:37:12.8169472-04:00,2025-05-23T22:37:12.8169472Z,HAG_FLY,SMD,InPlay,Out,NoShift,62.92872,58.02775,140.6535,33.94184,80.71683,-51.59523,138.06516,-14.94309,281.1784,-143.21333,331.95914,-9.52959,279.92907,140.42938,"Campagna, Joe",690523,"Mattis, Gary",669013,"Tovalin, Osvaldo",694976,"Robinson, Errol",642021,"Kwitzer, Chris",807177,"Lujano, Jesus",665708,"Williams, Miles",592864,true
f9119c1f-3030-46f5-b47f-a77ffe9c6920,10,958c7bd0-3826-11f0-9009-9f3df2c3151d,69e2dfa3-bb08-43b7-8b6d-ebe561fe3dde,2025-05-23,18:37:55.42,2025-05-23,22:37:55.42,2025-05-23T18:37:55.4247168-04:00,2025-05-23T22:37:55.4247168Z,HAG_FLY,SMD,StrikeCalled,Undefined,NoShift,62.8625,56.96489,134.95299,41.29443,83.27335,-52.01146,141.12286,-14.60816,282.28118,-143.23474,330.09508,-12.71149,276.50154,144.39472,"Campagna, Joe",690523,"Mattis, Gary",669013,"Tovalin, Osvaldo",694976,"Robinson, Errol",642021,"Kwitzer, Chris",807177,"Lujano, Jesus",665708,"Williams, Miles",592864,true
